,CHAM1,CHAM2,CHAM3,CHAM4,CHAM5
11/3/18 5:00,10.0,15.8,18.2,10.0,19.4
11/3/18 6:00,7.3,13.2,15.7,7.2,16.9
11/3/18 7:00,6.0,12.0,15.0,6.5,16.4
11/3/18 8:00,6.1,12.2,23.7,12.2,27.1
11/3/18 9:00,6.2,12.4,28.0,12.6,33.1
11/3/18 10:00,6.4,12.6,65.2,48.3,71.7
11/3/18 11:00,6.3,10.7,65.4,48.8,72.9
11/3/18 12:00,6.4,9.9,65.5,48.2,73.8
11/3/18 13:00,7.2,9.9,64.7,48.0,77.6
11/3/18 14:00,8.0,9.9,59.8,48.5,69.5
11/3/18 15:00,8.9,10.0,58.1,48.2,67.0
11/3/18 16:00,11.0,12.0,46.1,37.2,55.0
11/3/18 17:00,13.1,16.0,45.2,34.2,54.7
11/3/18 18:00,15.1,19.2,32.3,17.7,39.5
11/3/18 19:00,14.7,19.3,25.1,11.3,28.0
11/3/18 20:00,14.8,19.4,25.3,11.5,26.9
11/3/18 21:00,11.3,17.9,21.5,10.1,23.2
11/3/18 22:00,9.8,17.0,19.6,9.6,21.3
11/3/18 23:00,9.2,15.4,17.8,8.9,19.4
11/4/18 0:00,9.1,15.1,17.6,8.9,19.1
11/4/18 1:00,9.0,15.2,17.7,8.9,19.3
11/4/18 2:00,9.4,15.6,18.1,9.2,19.8
11/4/18 3:00,9.2,15.2,17.7,8.9,19.3
11/4/18 4:00,9.6,15.5,18.1,9.5,19.6
11/4/18 5:00,9.6,15.4,18.0,9.4,19.5
11/4/18 6:00,6.4,12.5,15.0,6.2,16.6
11/4/18 7:00,5.9,12.0,16.0,7.2,17.6
11/4/18 8:00,6.2,12.3,20.5,11.7,22.1
11/4/18 9:00,6.4,12.6,20.9,11.9,22.5
11/4/18 10:00,6.4,12.8,21.3,12.3,24.6
11/4/18 11:00,7.0,10.6,21.7,12.8,25.2
11/4/18 12:00,7.3,9.5,22.4,13.0,28.5
11/4/18 13:00,7.6,9.7,23.9,12.9,32.8
11/4/18 14:00,7.3,9.7,23.5,12.9,32.4
11/4/18 15:00,7.2,9.7,23.0,12.9,26.8
11/4/18 16:00,8.1,10.4,18.3,8.2,21.4
11/4/18 17:00,10.2,12.9,20.2,7.4,22.9
11/4/18 18:00,13.7,18.6,23.9,10.8,25.1
11/4/18 19:00,14.0,18.9,24.3,11.1,25.6
11/4/18 20:00,13.9,18.7,23.9,11.0,25.2
11/4/18 21:00,9.8,16.9,19.8,9.2,21.1
11/4/18 22:00,9.2,16.8,19.4,9.0,20.7
11/4/18 23:00,8.6,15.8,18.3,8.4,19.5
11/5/18 0:00,8.5,15.4,17.8,8.4,19.0
11/5/18 1:00,8.6,15.2,17.6,8.4,18.9
11/5/18 2:00,8.5,15.5,17.8,8.3,19.1
11/5/18 3:00,8.6,15.0,17.4,8.4,18.6
11/5/18 4:00,9.2,15.5,18.2,8.9,19.6
11/5/18 5:00,9.9,15.8,21.1,9.2,24.2
11/5/18 6:00,14.2,17.6,44.0,14.0,60.8
11/5/18 7:00,46.2,36.2,146.1,39.6,209.2
11/5/18 8:00,105.8,84.7,387.9,108.7,615.2
11/5/18 9:00,93.9,89.3,351.7,91.6,569.9
11/5/18 10:00,92.4,90.2,341.5,86.9,553.4
11/5/18 11:00,70.7,86.3,267.6,54.6,434.4
11/5/18 12:00,27.6,82.7,141.0,23.8,172.9
11/5/18 13:00,105.3,86.4,379.6,104.8,603.9
11/5/18 14:00,93.5,90.3,341.8,86.7,549.7
11/5/18 15:00,87.2,89.7,330.0,83.3,539.8
11/5/18 16:00,54.1,83.8,228.2,56.3,390.6
11/5/18 17:00,26.1,22.5,70.8,29.3,100.9
11/5/18 18:00,23.4,20.0,59.0,29.7,85.6
11/5/18 19:00,22.5,18.8,51.7,23.9,66.4
11/5/18 20:00,20.8,18.7,39.0,14.1,41.6
11/5/18 21:00,16.5,17.4,29.5,9.6,31.0
11/5/18 22:00,16.1,17.0,26.2,9.4,27.6
11/5/18 23:00,9.6,15.8,19.5,8.3,21.0
11/6/18 0:00,8.4,15.0,17.5,8.2,18.8
11/6/18 1:00,8.2,14.8,17.3,8.1,18.6
11/6/18 2:00,8.4,15.0,17.5,8.2,18.8
11/6/18 3:00,8.6,15.1,17.8,8.3,19.0
11/6/18 4:00,8.9,15.6,18.2,8.7,20.0
11/6/18 5:00,9.9,15.2,20.5,10.6,24.3
11/6/18 6:00,14.9,14.4,33.4,16.2,50.5
11/6/18 7:00,42.0,33.4,110.1,39.4,173.8
11/6/18 8:00,90.9,83.8,269.4,98.1,485.5
11/6/18 9:00,87.0,87.1,254.6,83.9,453.1
11/6/18 10:00,80.0,86.9,245.4,81.9,445.4
11/6/18 11:00,68.2,85.4,207.3,57.0,365.3
11/6/18 12:00,28.9,82.0,130.7,23.1,163.2
11/6/18 13:00,98.3,79.7,276.9,102.5,493.7
11/6/18 14:00,82.6,82.2,248.8,87.8,453.8
11/6/18 15:00,78.3,80.3,237.4,83.1,436.9
11/6/18 16:00,53.6,76.7,181.2,61.3,337.3
11/6/18 17:00,26.0,25.2,63.8,26.7,93.6
11/6/18 18:00,27.9,19.7,55.8,27.4,79.9
11/6/18 19:00,28.2,18.8,52.7,25.2,66.0
11/6/18 20:00,25.8,18.7,38.8,13.6,41.3
11/6/18 21:00,22.4,19.0,32.7,11.0,34.1
11/6/18 22:00,21.3,18.6,31.7,10.8,32.9
11/6/18 23:00,9.6,15.8,19.2,8.6,20.6
11/7/18 0:00,8.8,15.9,18.6,8.6,19.9
11/7/18 1:00,8.7,15.7,18.3,8.6,19.7
11/7/18 2:00,8.6,15.3,17.8,8.5,19.1
11/7/18 3:00,8.8,15.1,17.8,8.6,19.1
11/7/18 4:00,9.4,15.8,18.6,9.2,20.2
11/7/18 5:00,10.1,15.8,21.1,9.4,25.4
11/7/18 6:00,15.0,14.6,44.6,16.0,60.0
11/7/18 7:00,44.2,33.4,139.0,37.6,200.6
11/7/18 8:00,86.5,84.1,350.9,95.8,558.1
11/7/18 9:00,75.5,83.9,313.2,81.6,506.0
11/7/18 10:00,75.0,84.1,308.2,79.8,493.7
11/7/18 11:00,64.0,84.7,259.8,53.8,402.6
11/7/18 12:00,28.1,76.6,137.1,23.6,168.7
11/7/18 13:00,94.8,78.1,353.0,99.5,558.1
11/7/18 14:00,79.2,76.6,316.0,86.5,511.3
11/7/18 15:00,79.6,76.6,306.8,81.6,494.9
11/7/18 16:00,52.2,73.9,214.9,58.2,356.7
11/7/18 17:00,28.7,26.3,79.9,32.3,110.2
11/7/18 18:00,25.2,25.7,70.3,30.2,98.5
11/7/18 19:00,23.6,22.5,59.2,26.2,73.6
11/7/18 20:00,23.4,22.7,46.8,23.1,50.3
11/7/18 21:00,22.4,21.7,36.3,16.9,37.7
11/7/18 22:00,17.9,19.3,28.0,11.6,29.3
11/7/18 23:00,9.9,17.4,20.0,9.6,21.2
11/8/18 0:00,9.9,17.1,19.8,9.7,21.1
11/8/18 1:00,9.9,17.0,19.7,9.7,20.9
11/8/18 2:00,9.8,16.5,19.2,9.6,20.4
11/8/18 3:00,9.9,16.4,19.2,9.7,20.4
11/8/18 4:00,10.4,17.1,19.7,10.2,21.0
11/8/18 5:00,17.1,18.6,29.0,11.1,32.4
11/8/18 6:00,19.5,18.3,49.6,18.6,62.1
11/8/18 7:00,51.0,36.7,148.1,43.0,207.2
11/8/18 8:00,90.3,87.6,343.3,95.0,551.9
11/8/18 9:00,88.5,88.0,326.9,85.8,518.2
11/8/18 10:00,79.4,85.7,327.1,84.5,511.1
11/8/18 11:00,64.8,82.0,258.2,54.2,407.3
11/8/18 12:00,28.1,76.9,136.3,24.2,166.4
11/8/18 13:00,94.2,77.6,351.9,100.6,558.5
11/8/18 14:00,79.8,77.3,305.6,84.0,501.9
11/8/18 15:00,79.4,75.2,303.4,84.7,479.3
11/8/18 16:00,50.1,73.2,215.6,53.6,365.4
11/8/18 17:00,26.9,23.1,71.6,29.0,101.0
11/8/18 18:00,23.9,20.4,56.9,28.2,84.6
11/8/18 19:00,20.8,20.4,47.6,25.6,64.6
11/8/18 20:00,19.2,19.9,34.6,13.7,37.7
11/8/18 21:00,16.0,19.6,29.2,12.2,31.0
11/8/18 22:00,10.3,17.4,21.8,10.1,23.5
11/8/18 23:00,7.7,14.4,17.1,7.6,18.3
11/9/18 0:00,6.8,13.0,15.5,6.7,16.6
11/9/18 1:00,7.3,13.6,16.1,7.2,17.3
11/9/18 2:00,7.5,13.4,15.9,7.3,17.0
11/9/18 3:00,7.4,13.7,16.3,7.2,17.4
11/9/18 4:00,8.0,14.2,16.7,7.7,18.1
11/9/18 5:00,8.7,14.3,19.2,7.9,22.5
11/9/18 6:00,13.6,14.2,43.4,14.5,58.5
11/9/18 7:00,45.1,33.7,143.0,40.7,204.4
11/9/18 8:00,77.8,82.3,344.3,100.4,543.4
11/9/18 9:00,73.7,82.3,316.8,87.0,504.5
11/9/18 10:00,71.6,83.4,312.7,83.1,483.6
11/9/18 11:00,57.3,78.1,252.2,59.3,374.0
11/9/18 12:00,23.9,70.2,127.9,24.6,157.0
11/9/18 13:00,80.1,68.5,343.1,108.8,516.8
11/9/18 14:00,64.3,72.5,303.8,90.1,450.3
11/9/18 15:00,68.9,71.6,301.8,88.6,447.5
11/9/18 16:00,43.2,64.8,207.3,55.4,327.7
11/9/18 17:00,26.5,24.2,69.7,27.5,98.2
11/9/18 18:00,24.0,23.7,59.0,26.9,85.3
11/9/18 19:00,21.0,22.7,51.6,22.7,64.6
11/9/18 20:00,19.5,20.2,36.2,13.1,40.4
11/9/18 21:00,18.4,17.8,29.0,10.6,31.3
11/9/18 22:00,14.0,14.2,23.6,7.1,24.9
11/9/18 23:00,10.8,13.5,19.7,6.9,20.9
11/10/18 0:00,7.9,11.5,16.6,5.0,17.8
11/10/18 1:00,5.7,11.6,14.2,5.4,15.4
11/10/18 2:00,5.8,11.8,14.3,5.6,15.4
11/10/18 3:00,5.5,11.5,14.1,5.3,15.2
11/10/18 4:00,6.4,12.4,14.8,6.2,16.0
11/10/18 5:00,6.6,12.3,14.9,6.5,16.0
11/10/18 6:00,4.9,10.9,13.5,4.7,14.6
11/10/18 7:00,4.5,10.5,13.7,4.8,14.8
11/10/18 8:00,4.5,10.2,22.4,9.9,24.1
11/10/18 9:00,4.6,10.2,26.5,10.3,30.3
11/10/18 10:00,6.0,10.4,65.0,45.8,69.3
11/10/18 11:00,8.3,11.2,68.4,48.4,74.5
11/10/18 12:00,9.1,10.3,68.1,48.6,75.5
11/10/18 13:00,6.5,7.4,63.9,45.5,71.5
11/10/18 14:00,7.1,7.3,58.8,46.0,66.7
11/10/18 15:00,7.1,7.3,56.3,45.7,64.0
11/10/18 16:00,6.7,7.9,41.7,33.2,48.4
11/10/18 17:00,7.1,11.6,39.0,30.1,44.1
11/10/18 18:00,10.6,17.9,27.2,16.9,30.2
11/10/18 19:00,10.5,17.9,20.5,10.2,21.7
11/10/18 20:00,9.8,17.2,19.9,9.6,21.0
11/10/18 21:00,5.8,13.2,15.8,5.6,16.9
11/10/18 22:00,6.5,14.0,16.5,6.4,17.7
11/10/18 23:00,6.0,12.9,15.4,5.8,16.5
11/11/18 0:00,6.0,12.3,14.9,5.8,15.9
11/11/18 1:00,6.0,12.1,14.6,5.9,15.7
11/11/18 2:00,6.1,12.1,14.6,5.9,15.8
11/11/18 3:00,5.9,12.2,14.7,5.6,15.9
11/11/18 4:00,6.4,12.6,15.1,6.3,16.3
11/11/18 5:00,4.9,10.5,13.1,4.8,14.2
11/11/18 6:00,3.9,10.4,12.9,3.6,14.0
11/11/18 7:00,4.4,10.4,14.9,5.1,16.1
11/11/18 8:00,8.1,11.6,23.0,10.4,24.1
11/11/18 9:00,13.4,13.1,28.1,12.3,29.2
11/11/18 10:00,15.2,12.8,30.2,12.2,31.2
11/11/18 11:00,15.2,11.7,31.1,12.7,32.2
11/11/18 12:00,12.3,6.8,27.5,10.1,30.3
11/11/18 13:00,14.0,6.8,30.3,10.0,34.3
11/11/18 14:00,14.5,6.8,30.7,10.0,31.8
11/11/18 15:00,14.5,6.8,30.3,10.0,31.3
11/11/18 16:00,18.0,10.2,28.2,8.0,29.3
11/11/18 17:00,22.5,21.0,32.7,15.4,34.0
11/11/18 18:00,19.6,22.5,29.5,14.9,30.7
11/11/18 19:00,11.9,15.0,22.0,7.4,23.2
11/11/18 20:00,11.7,14.9,21.8,7.1,22.9
11/11/18 21:00,10.4,13.5,20.4,5.8,21.5
11/11/18 22:00,10.6,14.0,20.7,6.3,22.0
11/11/18 23:00,8.7,13.5,18.5,6.1,19.7
11/12/18 0:00,9.6,14.9,19.3,7.5,20.4
11/12/18 1:00,7.6,14.4,16.7,7.4,17.9
11/12/18 2:00,7.6,14.8,17.0,7.4,18.1
11/12/18 3:00,7.7,14.6,16.9,7.5,18.1
11/12/18 4:00,8.4,15.1,17.7,8.1,18.9
11/12/18 5:00,9.9,15.2,21.0,8.6,24.7
11/12/18 6:00,11.9,13.7,39.0,12.8,59.1
11/12/18 7:00,43.5,33.9,140.5,40.2,201.0
11/12/18 8:00,104.1,84.4,386.0,108.5,601.0
11/12/18 9:00,94.7,86.3,349.7,91.6,563.3
11/12/18 10:00,86.7,86.7,332.1,87.1,537.8
11/12/18 11:00,69.3,84.8,264.6,54.7,420.0
11/12/18 12:00,27.0,82.2,139.9,23.8,168.9
11/12/18 13:00,101.0,85.0,373.9,104.8,581.1
11/12/18 14:00,84.6,86.8,329.6,86.6,530.1
11/12/18 15:00,79.0,84.2,316.4,83.2,507.5
11/12/18 16:00,51.8,79.8,220.7,57.6,382.5
11/12/18 17:00,25.4,22.9,70.4,29.4,100.9
11/12/18 18:00,25.4,22.6,62.3,31.0,90.6
11/12/18 19:00,21.4,21.0,50.7,26.0,69.1
11/12/18 20:00,13.4,21.0,31.8,16.1,34.6
11/12/18 21:00,11.2,18.9,24.5,10.9,26.7
11/12/18 22:00,10.4,17.9,20.7,10.2,21.9
11/12/18 23:00,9.8,17.0,19.7,9.5,20.8
11/13/18 0:00,9.8,16.7,19.4,9.4,20.6
11/13/18 1:00,9.4,16.1,18.7,9.2,19.9
11/13/18 2:00,9.4,16.3,18.9,9.1,20.1
11/13/18 3:00,9.1,15.6,18.3,8.9,19.4
11/13/18 4:00,9.4,15.9,18.5,9.2,19.5
11/13/18 5:00,10.2,16.0,21.1,11.0,23.6
11/13/18 6:00,15.9,15.7,35.8,16.3,53.5
11/13/18 7:00,44.7,33.4,112.5,39.6,171.4
11/13/18 8:00,87.4,84.0,266.0,98.1,470.9
11/13/18 9:00,81.3,84.9,246.6,84.0,442.9
11/13/18 10:00,75.8,85.4,239.7,81.8,429.9
11/13/18 11:00,63.3,82.3,199.5,56.8,346.2
11/13/18 12:00,28.1,75.6,123.6,23.0,154.2
11/13/18 13:00,92.6,75.1,266.6,102.5,464.5
11/13/18 14:00,75.6,74.0,233.9,87.6,420.7
11/13/18 15:00,76.6,73.2,228.7,83.0,408.5
11/13/18 16:00,48.1,71.4,171.7,59.9,316.2
11/13/18 17:00,27.4,24.3,62.1,29.0,93.1
11/13/18 18:00,25.4,21.8,53.6,29.1,83.3
11/13/18 19:00,23.0,20.8,47.8,26.9,63.6
11/13/18 20:00,16.9,20.6,30.0,15.4,31.8
11/13/18 21:00,15.2,19.3,25.2,11.6,26.5
11/13/18 22:00,13.4,18.0,23.6,10.4,24.7
11/13/18 23:00,9.2,16.2,18.8,9.0,20.1
11/14/18 0:00,9.2,16.0,18.7,9.0,19.8
11/14/18 1:00,9.2,15.9,18.5,9.1,19.6
11/14/18 2:00,9.3,16.3,18.8,9.2,19.9
11/14/18 3:00,9.7,16.1,18.7,9.5,19.8
11/14/18 4:00,10.3,16.7,19.4,10.1,20.7
11/14/18 5:00,9.1,14.8,20.3,8.2,23.3
11/14/18 6:00,13.6,14.0,44.1,14.5,64.5
11/14/18 7:00,44.9,35.6,141.8,37.7,205.8
11/14/18 8:00,84.4,85.7,350.3,95.9,558.9
11/14/18 9:00,79.0,84.8,317.5,81.8,514.6
11/14/18 10:00,75.1,85.4,309.4,80.0,492.4
11/14/18 11:00,61.8,79.2,252.2,53.7,399.2
11/14/18 12:00,27.3,79.1,138.7,23.7,171.2
11/14/18 13:00,97.5,77.4,354.8,99.7,566.2
11/14/18 14:00,80.7,78.6,319.3,86.6,516.2
11/14/18 15:00,78.4,76.8,305.8,81.6,487.7
11/14/18 16:00,49.8,75.5,217.7,54.8,364.8
11/14/18 17:00,26.7,23.6,78.3,29.3,109.9
11/14/18 18:00,27.8,26.8,73.1,31.2,103.0
11/14/18 19:00,23.1,23.6,59.8,26.4,77.0
11/14/18 20:00,19.0,19.1,42.1,19.9,44.7
11/14/18 21:00,17.3,18.0,31.0,13.5,32.7
11/14/18 22:00,16.4,18.0,26.5,10.3,27.8
11/14/18 23:00,9.9,13.4,18.9,6.7,20.2
11/15/18 0:00,10.2,13.7,19.4,7.0,20.7
11/15/18 1:00,9.4,13.6,18.5,7.0,19.7
11/15/18 2:00,7.2,13.7,16.4,7.0,17.7
11/15/18 3:00,7.1,13.7,16.5,7.0,17.6
11/15/18 4:00,7.7,14.3,16.9,7.5,18.2
11/15/18 5:00,8.4,13.8,19.2,7.4,22.9
11/15/18 6:00,14.3,14.8,43.7,15.7,59.1
11/15/18 7:00,48.3,37.1,147.3,41.4,206.3
11/15/18 8:00,88.5,85.5,341.7,92.7,552.0
11/15/18 9:00,80.5,87.9,320.3,84.4,514.1
11/15/18 10:00,76.6,89.6,327.6,85.2,517.1
11/15/18 11:00,62.2,82.5,256.6,53.7,397.1
11/15/18 12:00,27.0,76.4,135.2,23.8,160.8
11/15/18 13:00,92.6,78.4,351.0,100.5,547.8
11/15/18 14:00,78.9,80.1,306.7,84.9,493.3
11/15/18 15:00,77.9,78.8,304.8,85.2,489.9
11/15/18 16:00,48.8,73.7,215.8,52.7,357.6
11/15/18 17:00,26.9,18.8,66.9,29.4,97.4
11/15/18 18:00,28.2,21.7,61.0,29.7,88.4
11/15/18 19:00,24.7,21.5,51.8,26.4,68.9
11/15/18 20:00,13.0,19.5,28.6,13.0,31.2
11/15/18 21:00,11.7,19.1,25.1,11.4,27.8
11/15/18 22:00,11.2,18.6,23.0,10.9,24.7
11/15/18 23:00,9.4,16.0,18.7,9.2,19.9
11/16/18 0:00,9.5,16.2,18.8,9.3,19.9
11/16/18 1:00,9.5,16.3,18.8,9.3,20.1
11/16/18 2:00,9.5,16.2,18.7,9.3,19.9
11/16/18 3:00,9.6,16.2,18.8,9.4,20.1
11/16/18 4:00,10.1,16.7,19.3,9.9,20.7
11/16/18 5:00,11.0,16.7,21.9,9.8,25.4
11/16/18 6:00,14.7,15.1,45.0,14.8,59.9
11/16/18 7:00,45.0,34.1,143.4,40.5,190.6
11/16/18 8:00,87.6,85.3,357.2,100.4,568.7
11/16/18 9:00,78.0,85.2,323.9,86.9,524.3
11/16/18 10:00,79.3,85.5,322.4,83.3,514.9
11/16/18 11:00,64.6,82.0,263.3,59.4,424.7
11/16/18 12:00,27.6,78.1,139.5,24.6,171.4
11/16/18 13:00,95.6,80.4,370.4,108.8,569.4
11/16/18 14:00,76.4,76.1,319.6,90.1,516.0
11/16/18 15:00,79.0,75.1,315.4,88.6,498.4
11/16/18 16:00,49.4,71.5,220.3,55.3,380.7
11/16/18 17:00,24.0,22.1,67.8,24.9,98.2
11/16/18 18:00,22.2,18.9,54.2,25.2,79.3
11/16/18 19:00,22.5,18.7,50.0,21.8,65.3
11/16/18 20:00,22.1,20.2,38.1,13.8,42.1
11/16/18 21:00,15.6,18.9,26.7,11.3,28.9
11/16/18 22:00,9.8,17.3,19.9,9.6,21.1
11/16/18 23:00,9.2,15.9,18.4,9.0,19.5
11/17/18 0:00,9.0,15.3,17.8,8.8,19.0
11/17/18 1:00,9.0,15.1,17.7,8.7,18.8
11/17/18 2:00,8.8,15.4,17.9,8.7,19.0
11/17/18 3:00,8.9,15.2,17.8,8.8,18.9
11/17/18 4:00,9.8,16.2,18.8,9.4,19.9
11/17/18 5:00,9.6,15.8,18.3,9.5,19.3
11/17/18 6:00,7.7,14.2,16.8,7.5,17.9
11/17/18 7:00,6.5,13.3,16.5,6.8,17.6
11/17/18 8:00,8.2,15.1,26.7,14.2,32.1
11/17/18 9:00,10.5,14.6,33.2,13.9,102.9
11/17/18 10:00,10.7,13.7,70.5,48.4,148.4
11/17/18 11:00,11.7,12.2,72.4,48.7,152.0
11/17/18 12:00,13.2,9.2,71.9,47.8,147.4
11/17/18 13:00,12.9,9.3,70.1,47.8,145.6
11/17/18 14:00,13.0,9.6,64.5,48.4,138.4
11/17/18 15:00,12.7,9.7,61.7,48.1,131.7
11/17/18 16:00,8.4,9.9,43.3,35.3,53.6
11/17/18 17:00,7.2,11.6,39.2,29.9,48.5
11/17/18 18:00,9.9,17.3,26.7,16.2,30.0
11/17/18 19:00,10.2,17.7,20.4,9.9,22.2
11/17/18 20:00,11.7,19.3,22.0,11.6,23.8
11/17/18 21:00,9.6,17.0,19.5,9.4,21.6
11/17/18 22:00,9.4,16.7,19.2,9.3,21.1
11/17/18 23:00,8.6,15.2,17.6,8.4,19.5
11/18/18 0:00,8.8,15.0,17.4,8.7,19.4
11/18/18 1:00,8.8,14.8,17.3,8.7,19.1
11/18/18 2:00,8.7,14.8,17.3,8.6,19.1
11/18/18 3:00,8.6,14.7,17.2,8.4,19.1
11/18/18 4:00,9.3,15.8,18.3,9.3,20.2
11/18/18 5:00,9.5,15.5,18.1,9.4,20.0
11/18/18 6:00,7.8,14.4,16.9,7.6,18.7
11/18/18 7:00,6.8,13.2,17.3,8.0,19.1
11/18/18 8:00,6.5,13.5,21.7,12.0,23.5
11/18/18 9:00,6.5,13.4,21.8,12.1,23.6
11/18/18 10:00,6.7,13.6,22.3,12.5,24.2
11/18/18 11:00,7.2,12.3,23.4,13.1,25.4
11/18/18 12:00,10.7,10.0,25.9,13.3,28.9
11/18/18 13:00,12.9,9.8,29.0,13.2,32.9
11/18/18 14:00,13.0,9.5,29.0,13.0,33.9
11/18/18 15:00,12.8,9.9,28.6,13.1,34.4
11/18/18 16:00,11.5,10.5,21.6,8.4,23.5
11/18/18 17:00,8.8,12.9,18.8,7.4,22.5
11/18/18 18:00,11.3,18.5,21.1,11.0,23.2
11/18/18 19:00,12.4,18.7,22.3,11.2,24.2
11/18/18 20:00,13.1,18.6,22.9,11.2,24.7
