Time,Load,Outdoor,Humidity,Pressure,Solar
2016-06-22 03:00:00,6.12,76,97,29.69,0
2016-06-22 04:00:00,4.88,76.5,97,29.69,0
2016-06-22 05:00:00,5.12,76.9,96.1,29.69,0
2016-06-22 06:00:00,5,76.22,95,29.7,41
2016-06-22 07:00:00,10.25,78.1,91.4,29.72,235
2016-06-22 08:00:00,20.75,81.3,84,29.74,385.9
2016-06-22 09:00:00,31,85.1,76,29.74,584.6
2016-06-22 10:00:00,37,89.3,67.2,29.73,544.7
2016-06-22 11:00:00,55,89.1,66.4,29.72,475.4
2016-06-22 12:00:00,51.12,90.9,62.8,29.7,464.6
2016-06-22 13:00:00,54.75,90.45,64.09,29.66,457.09
2016-06-22 14:00:00,52.12,91.1,65.2,29.65,552.2
2016-06-22 15:00:00,50.88,91,61.82,29.62,526
2016-06-22 16:00:00,47.62,89.5,64.8,29.63,206.8
2016-06-22 17:00:00,30.25,86.3,73.6,29.63,86.7
2016-06-22 18:00:00,27.75,85.5,77.1,29.64,15.4
2016-06-22 19:00:00,18.25,85,79.3,29.66,0
2016-06-22 20:00:00,10.5,85,80.6,29.68,0
2016-06-22 21:00:00,7.5,85,80.18,29.69,0
2016-06-22 22:00:00,5.5,84.44,79.89,29.7,0
2016-06-22 23:00:00,5.5,84.67,79.22,29.71,0
2016-06-23 00:00:00,6.75,84,79.4,29.69,0
2016-06-23 01:00:00,6.75,80.6,85.7,29.69,0
2016-06-23 02:00:00,5,78.09,94.64,29.67,0
2016-06-23 03:00:00,5,78.9,94.2,29.67,0
2016-06-23 04:00:00,4.25,79.6,92.4,29.67,0
2016-06-23 05:00:00,5.12,79.6,92.1,29.68,0
2016-06-23 06:00:00,6.63,80.17,89.08,29.68,54.17
2016-06-23 07:00:00,25.5,82.1,87.4,29.7,143.5
2016-06-23 08:00:00,34.75,84.73,82,29.71,430.55
2016-06-23 09:00:00,45.75,86.22,76.56,29.72,271.56
2016-06-23 10:00:00,54,87.38,72.88,29.71,375.5
2016-06-23 11:00:00,61.62,89,69.83,29.7,429.83
2016-06-23 12:00:00,61.62,89.5,64.4,29.68,319.1
2016-06-23 13:00:00,58.25,87.7,68.9,29.66,96.8
2016-06-23 14:00:00,57.62,87.3,70.9,29.63,185.4
2016-06-23 15:00:00,53.88,89.3,68,29.6,505.7
2016-06-23 16:00:00,52.12,89,67.9,29.61,170.5
2016-06-23 17:00:00,42.88,84.22,78.11,29.62,44.11
2016-06-23 18:00:00,24.38,75.64,93.91,29.65,3.09
2016-06-23 19:00:00,19.62,76.2,94.6,29.64,0
2016-06-23 20:00:00,11.62,77.3,93,29.66,0
2016-06-23 21:00:00,7.38,78.56,91.33,29.68,0
2016-06-23 22:00:00,6.63,79,91.45,29.71,0
2016-06-23 23:00:00,5.88,79.8,92.3,29.71,0
2016-06-24 00:00:00,5.25,80.56,90.56,29.71,0
2016-06-24 01:00:00,6.63,81,89.9,29.68,0
2016-06-24 02:00:00,6.75,80.91,88,29.66,0
2016-06-24 03:00:00,4.88,81,86.3,29.66,0
2016-06-24 04:00:00,5,81.8,83.6,29.67,0
2016-06-24 05:00:00,5.38,81.91,83.82,29.67,0
2016-06-24 06:00:00,6.12,82,83.9,29.68,20.7
2016-06-24 07:00:00,22.88,83,83.89,29.69,106
2016-06-24 08:00:00,28.25,84.7,78,29.7,245.4
2016-06-24 09:00:00,44.88,86.22,73.22,29.7,271
2016-06-24 10:00:00,53.25,86.27,73.45,29.71,316.18
2016-06-24 11:00:00,53.75,87.1,72.1,29.69,447.3
2016-06-24 12:00:00,51,88.1,70.3,29.67,326.2
2016-06-24 13:00:00,44.75,88,70,29.64,334.9
2016-06-24 14:00:00,46,87.7,70.7,29.64,335.9
2016-06-24 15:00:00,44.25,87,71.8,29.62,239.9
2016-06-24 16:00:00,28.25,87.1,73.2,29.6,171.2
2016-06-24 17:00:00,18.25,86.09,74.64,29.62,78.09
2016-06-24 18:00:00,11.5,86,74.1,29.64,11.4
2016-06-24 19:00:00,9.25,86,75,29.65,0
2016-06-24 20:00:00,8.25,85.8,78.4,29.67,0
2016-06-24 21:00:00,5.5,85.1,78,29.69,0
2016-06-24 22:00:00,5.5,85.45,72.91,29.72,0
2016-06-24 23:00:00,5.25,84.44,74.67,29.74,0
2016-06-25 00:00:00,5.5,84,75.11,29.72,0
2016-06-25 01:00:00,7,84,76,29.7,0
2016-06-25 02:00:00,6.25,83.5,76.6,29.7,0
2016-06-25 03:00:00,6.25,83.45,76.64,29.7,0
2016-06-25 04:00:00,5,83,78.1,29.69,0
2016-06-25 05:00:00,4.88,83,79.38,29.7,0
2016-06-25 06:00:00,4.88,83,78,29.72,24.82
2016-06-25 07:00:00,4.25,83.33,76.44,29.73,142.56
2016-06-25 08:00:00,6.75,84.4,76.6,29.76,224.1
2016-06-25 09:00:00,5.75,86.1,72.5,29.77,471.6
2016-06-25 10:00:00,3.25,88.62,65.88,29.76,595.5
2016-06-25 11:00:00,3.75,88.82,63.91,29.75,504.27
2016-06-25 12:00:00,9.75,89.56,65.44,29.73,660
2016-06-25 13:00:00,9.75,90.27,63.36,29.7,680.73
2016-06-25 14:00:00,8.75,90.3,63.5,29.67,531
2016-06-25 15:00:00,10.38,89.56,67.11,29.66,296.67
2016-06-25 16:00:00,6.25,89.3,67.3,29.65,346.1
2016-06-25 17:00:00,8.62,89.7,67.4,29.66,225.4
2016-06-25 18:00:00,9.5,87.8,72.6,29.68,21.4
2016-06-25 19:00:00,9.5,86.33,77,29.71,0
2016-06-25 20:00:00,8.75,81.1,89.7,29.74,0
2016-06-25 21:00:00,6.63,82.18,90.09,29.76,0
2016-06-25 22:00:00,6.87,81.1,89.4,29.77,0
2016-06-25 23:00:00,8.37,77.36,91.64,29.78,0
2016-06-26 00:00:00,7.38,78,93.4,29.76,0
2016-06-26 01:00:00,7.5,78,93.64,29.77,0
2016-06-26 02:00:00,7.38,78.8,92.3,29.76,0
2016-06-26 03:00:00,6.75,78.67,91,29.73,0
2016-06-26 04:00:00,5.88,79,91,29.69,0
2016-06-26 05:00:00,6.25,79.29,91,29.72,0
2016-06-26 06:00:00,5.5,80.27,88.91,29.74,25.82
2016-06-26 07:00:00,6,81.8,82.7,29.75,124.8
2016-06-26 08:00:00,6.25,83.45,80.73,29.77,245.45
2016-06-26 09:00:00,7,85.1,77.5,29.76,381.7
2016-06-26 10:00:00,12.75,86.91,70.82,29.75,494.09
2016-06-26 11:00:00,18.12,88.1,67.5,29.74,515.8
2016-06-26 12:00:00,20.12,87.9,67.1,29.73,426.5
2016-06-26 13:00:00,14.75,90.8,61.3,29.7,642.9
2016-06-26 14:00:00,15.53,91,61.1,29.68,373.5
2016-06-26 15:00:00,14.5,90.9,63.5,29.66,372.3
2016-06-26 16:00:00,15.88,87.45,71.55,29.67,80.45
2016-06-26 17:00:00,16.88,77.9,94.5,29.69,26.2
2016-06-26 18:00:00,16.25,79.11,94.44,29.68,36.11
2016-06-26 19:00:00,13.75,80.9,90.6,29.68,0
2016-06-26 20:00:00,8.62,81.4,89.4,29.72,0
2016-06-26 21:00:00,6.12,82.6,85.6,29.75,0
2016-06-26 22:00:00,7.12,82.44,85.11,29.76,0
2016-06-26 23:00:00,7.25,82,85.1,29.76,0
2016-06-27 00:00:00,6.38,82,81.18,29.73,0
2016-06-27 01:00:00,7.75,82,81.3,29.71,0
2016-06-27 02:00:00,7.75,82,80.7,29.7,0
2016-06-27 03:00:00,7.38,81.6,80,29.69,0
2016-06-27 04:00:00,6.63,81,81.2,29.69,0
2016-06-27 05:00:00,6.25,80.82,80.73,29.69,0
2016-06-27 06:00:00,5.5,80.5,80.88,29.69,27
2016-06-27 07:00:00,14.25,82.18,77.64,29.71,139.27
2016-06-27 08:00:00,22,84.33,73.78,29.72,257.89
2016-06-27 09:00:00,33.5,87.1,66.5,29.72,408.2
2016-06-27 10:00:00,49.12,87.5,65.25,29.73,264.25
2016-06-27 11:00:00,58.88,87.5,65.4,29.72,351.2
2016-06-27 12:00:00,52,88.1,65.9,29.7,424.4
2016-06-27 13:00:00,54.25,89.4,63,29.65,539.1
2016-06-27 14:00:00,52.5,89.8,63.2,29.64,288.2
2016-06-27 15:00:00,50.12,88.5,65.8,29.62,127.9
2016-06-27 16:00:00,50.62,87.73,68.91,29.61,113.64
2016-06-27 17:00:00,41.5,87,70.88,29.62,97.12
2016-06-27 18:00:00,27.25,86.18,72.82,29.63,11.27
2016-06-27 19:00:00,20.62,78.7,89.7,29.68,0
2016-06-27 20:00:00,16.62,77.8,92.8,29.68,0
2016-06-27 21:00:00,12.88,79,91.4,29.7,0
2016-06-27 22:00:00,10.38,79.36,93.27,29.71,0
2016-06-27 23:00:00,9,80,94,29.71,0
2016-06-28 00:00:00,9.5,80.3,91.9,29.69,0
2016-06-28 01:00:00,9.25,80.5,91.1,29.67,0
2016-06-28 02:00:00,11.25,80,91.1,29.65,0
2016-06-28 03:00:00,11.25,79.56,91.67,29.64,0
2016-06-28 04:00:00,10.25,79.91,92,29.65,0
2016-06-28 05:00:00,8.37,80,91,29.66,0
2016-06-28 06:00:00,9.5,80,90.7,29.68,24.3
2016-06-28 07:00:00,27.12,80.5,89,29.69,111.25
2016-06-28 08:00:00,31.75,82.3,83.6,29.7,281.6
2016-06-28 09:00:00,49.75,83.7,78,29.71,343.3
2016-06-28 10:00:00,65.25,86.11,70.67,29.71,475.11
2016-06-28 11:00:00,57.38,86.55,67.64,29.69,406.45
2016-06-28 12:00:00,49.12,87,66.1,29.68,242.9
2016-06-28 13:00:00,53.5,86.36,67.36,29.66,273.64
2016-06-28 14:00:00,54.5,87.7,65.5,29.64,445.9
2016-06-28 15:00:00,55.75,89.11,64.11,29.62,608.89
2016-06-28 16:00:00,43.25,89,64.1,29.62,275.6
2016-06-28 17:00:00,35.5,87.33,68.89,29.61,130.56
2016-06-28 18:00:00,22.25,86.38,70.38,29.63,20.88
2016-06-28 19:00:00,19.75,85.44,75,29.67,0
2016-06-28 20:00:00,15,85,76.6,29.67,0
2016-06-28 21:00:00,9.5,85,77.1,29.69,0
2016-06-28 22:00:00,6.75,84.9,77.5,29.7,0
2016-06-28 23:00:00,6.25,84,75.67,29.7,0
2016-06-29 00:00:00,5.75,83.18,75.55,29.69,0
2016-06-29 01:00:00,5.75,82.67,76.56,29.68,0
2016-06-29 02:00:00,5.88,82,76.9,29.68,0
2016-06-29 03:00:00,5.62,82,77.2,29.67,0
2016-06-29 04:00:00,5.25,82,76.44,29.66,0
2016-06-29 05:00:00,5.5,82,76.36,29.67,0
2016-06-29 06:00:00,6.75,82,76.22,29.69,36.56
2016-06-29 07:00:00,20.25,82.67,74.67,29.72,143.22
2016-06-29 08:00:00,29.5,85.11,71.67,29.72,388
2016-06-29 09:00:00,40,86.7,67.7,29.72,472.1
2016-06-29 10:00:00,45.88,88.25,64.38,29.72,535.38
2016-06-29 11:00:00,56.38,88.89,63.33,29.72,447.89
2016-06-29 12:00:00,55.12,88.4,65.8,29.7,286.5
2016-06-29 13:00:00,53.38,90.2,64.5,29.68,586.1
2016-06-29 14:00:00,45.5,90.22,64.11,29.65,343.89
2016-06-29 15:00:00,31.88,89.27,66.73,29.63,136.82
2016-06-29 16:00:00,28.38,87.6,70.7,29.64,48.6
2016-06-29 17:00:00,26.5,84.91,78,29.64,41.64
2016-06-29 18:00:00,20.75,83.36,80.18,29.66,10.73
2016-06-29 19:00:00,14.25,84,79,29.68,0
2016-06-29 20:00:00,12.75,84.45,78,29.69,0
2016-06-29 21:00:00,8.75,84.56,73.44,29.73,0
2016-06-29 22:00:00,6.75,84,73,29.73,0
2016-06-29 23:00:00,6.63,83.18,73.64,29.73,0
2016-06-30 00:00:00,5.88,83,72,29.72,0
2016-06-30 01:00:00,5.75,83,72.18,29.7,0
2016-06-30 02:00:00,6.692128,83,73.1,29.68,0
2016-06-30 03:00:00,6.2252645,82.11,74.67,29.67,0
2016-06-30 04:00:00,6.135652,82,75.8,29.67,0
2016-06-30 05:00:00,6.3870173,82,77.1,29.67,0
2016-06-30 06:00:00,8.314747,82.5,78.1,29.69,22.6
2016-06-30 07:00:00,21.181952,83.9,77.6,29.71,112.5
2016-06-30 08:00:00,28.792524,84.6,76.6,29.73,285.6
2016-06-30 09:00:00,39.326427,86.56,71.11,29.72,364.78
2016-06-30 10:00:00,43.773464,87.6,66.4,29.73,382.4
2016-06-30 11:00:00,48.595905,89.64,62.45,29.72,465.36
2016-06-30 12:00:00,50.08882,90.1,61.3,29.7,456.4
2016-06-30 13:00:00,49.821495,89.3,66,29.68,390.6
2016-06-30 14:00:00,47.127983,88.9,66.1,29.65,336.9
2016-06-30 15:00:00,43.612896,88.1,68.2,29.64,166.4
2016-06-30 16:00:00,40.196857,87.38,70.25,29.64,79.75
2016-06-30 17:00:00,34.211823,86,74,29.66,50.11
2016-06-30 18:00:00,25.324392,85.55,78.82,29.66,13.27
2016-06-30 19:00:00,16.847418,84.7,81.4,29.68,0
2016-06-30 20:00:00,11.707154,84.82,80.27,29.71,0
2016-06-30 21:00:00,8.622763,85,75.2,29.73,0
2016-06-30 22:00:00,7.4649854,85,71.2,29.74,0
2016-06-30 23:00:00,7.165962,84.73,70.64,29.74,0
2016-07-01 00:00:00,8.464325,84.35,72,29.75,0
2016-07-01 01:00:00,7.7055426,84,74,29.76,0
2016-07-01 02:00:00,5.25,83.7,74.8,29.75,0
2016-07-01 03:00:00,5.25,83.35,75.7,29.735,0
2016-07-01 04:00:00,5.25,83,76.5,29.72,0
2016-07-01 05:00:00,5,82.7,76.2,29.72,0
2016-07-01 06:00:00,5.88,82.4,75.8,29.73,0
2016-07-01 07:00:00,20.75,83.4,75.4,29.73,120.8
2016-07-01 08:00:00,27.62,84.7,72.7,29.75,191.1
2016-07-01 09:00:00,38,86.73,71.45,29.75,259.73
2016-07-01 10:00:00,40.88,88.09,66.91,29.75,397.09
2016-07-01 11:00:00,51.38,88.44,71.44,29.74,352.89
2016-07-01 12:00:00,55.25,87.36,73.55,29.73,446.55
2016-07-01 13:00:00,59.75,88.2,68.3,29.7,254.6
2016-07-01 14:00:00,56.75,87.9,71.1,29.68,181
2016-07-01 15:00:00,51.62,87.7,71.2,29.66,300.7
2016-07-01 16:00:00,36.12,87.8,73.2,29.64,231.3
2016-07-01 17:00:00,23.75,87.56,72.67,29.65,215.78
2016-07-01 18:00:00,16,86.45,76.27,29.66,28.18
2016-07-01 19:00:00,13.62,85.18,79.91,29.69,0
2016-07-01 20:00:00,9.87,81.88,87,29.71,0
2016-07-01 21:00:00,8.25,80.1,89.3,29.75,0
2016-07-01 22:00:00,6.87,80.27,89.64,29.76,0
2016-07-01 23:00:00,8,81.11,88.78,29.77,0
2016-07-02 00:00:00,7.62,81,87.4,29.74,0
2016-07-02 01:00:00,7.5,80.7,87.5,29.73,0
2016-07-02 02:00:00,7.25,81,86.18,29.73,0
2016-07-02 03:00:00,7.62,80.18,86.64,29.72,0
2016-07-02 04:00:00,7.12,78.4,88.3,29.73,0
2016-07-02 05:00:00,6.75,78,90.3,29.74,0
2016-07-02 06:00:00,6.5,78,90.67,29.77,8.22
2016-07-02 07:00:00,6,77.4,91.9,29.79,20.7
2016-07-02 08:00:00,6,77.2,91.5,29.79,51.9
2016-07-02 09:00:00,6.25,78.9,90.3,29.8,121.3
2016-07-02 10:00:00,5,81.4,87.4,29.82,324
2016-07-02 11:00:00,6.5,85.27,80.73,29.8,443.55
2016-07-02 12:00:00,6,87.38,75.25,29.78,459.5
2016-07-02 13:00:00,2.75,88.89,71.56,29.76,653.89
2016-07-02 14:00:00,2.5,89.2,69.9,29.73,577.6
2016-07-02 15:00:00,3.75,88.8,70.2,29.7,398.1
2016-07-02 16:00:00,8,87.64,71.55,29.7,195.73
2016-07-02 17:00:00,9.25,82.4,78.9,29.71,32
2016-07-02 18:00:00,8.5,82,80.4,29.71,6.8
2016-07-02 19:00:00,8.88,83,79,29.74,0
2016-07-02 20:00:00,6.38,83.67,79.11,29.77,0
2016-07-02 21:00:00,6.63,83.5,80.3,29.8,0
2016-07-02 22:00:00,7.88,81.78,85.56,29.81,0
2016-07-02 23:00:00,7,81,88,29.81,0
2016-07-03 00:00:00,8.62,81.1,87.2,29.8,0
2016-07-03 01:00:00,6.63,82,85.9,29.79,0
2016-07-03 02:00:00,7,82,84.1,29.78,0
2016-07-03 03:00:00,6.75,81.78,85.67,29.78,0
2016-07-03 04:00:00,7,81,89.8,29.78,0
2016-07-03 05:00:00,7.25,81,90,29.78,0
2016-07-03 06:00:00,6,81,90.5,29.8,18.62
2016-07-03 07:00:00,6.38,81.36,90.27,29.81,83.82
2016-07-03 08:00:00,6,82.6,89,29.82,146.6
2016-07-03 09:00:00,4.62,83.56,87,29.82,204
2016-07-03 10:00:00,6,86.82,78.27,29.8,414.91
2016-07-03 11:00:00,11,88.9,68.1,29.79,465
2016-07-03 12:00:00,10.25,89.8,65.2,29.79,554.2
2016-07-03 13:00:00,8.5,90.12,62.62,29.78,558.12
2016-07-03 14:00:00,7.75,90.09,62.09,29.75,490.36
2016-07-03 15:00:00,10.12,88.18,66.36,29.74,172.91
2016-07-03 16:00:00,14,87.44,69.67,29.73,133.33
2016-07-03 17:00:00,15.12,87.2,71.2,29.72,91.2
2016-07-03 18:00:00,10.88,86.4,73.2,29.72,20.5
2016-07-03 19:00:00,10.75,85.4,77.2,29.74,0
2016-07-03 20:00:00,7.38,85,80.8,29.77,0
2016-07-03 21:00:00,9.25,85,82.89,29.78,0
2016-07-03 22:00:00,9.25,85,83.36,29.8,0
2016-07-03 23:00:00,8.75,85,84,29.8,0
2016-07-04 00:00:00,9.75,85,85,29.78,0
2016-07-04 01:00:00,9.5,84.7,86.1,29.77,0
2016-07-04 02:00:00,9.25,84,87,29.75,0
2016-07-04 03:00:00,8.75,84,87.5,29.74,0
2016-07-04 04:00:00,8.25,84,86.5,29.73,0
2016-07-04 05:00:00,7.5,84,85.7,29.73,0
2016-07-04 06:00:00,8.25,84,83.9,29.74,17.9
2016-07-04 07:00:00,21.75,84.1,80.1,29.76,93.1
2016-07-04 08:00:00,39.75,85.56,73.89,29.78,224.22
2016-07-04 09:00:00,38.12,87.55,69,29.79,499.55
2016-07-04 10:00:00,42.38,89,63.38,29.78,561.5
2016-07-04 11:00:00,50.12,91,59.67,29.76,577
2016-07-04 12:00:00,52.12,92.55,56.82,29.72,690.91
2016-07-04 13:00:00,57.5,93.89,57,29.69,548.11
2016-07-04 14:00:00,49.83,92.5,60.2,29.68,343.6
2016-07-04 15:00:00,31.7,92.11,62,29.66,359.89
2016-07-04 16:00:00,31.88,89.3,66.2,29.66,286.4
2016-07-04 17:00:00,29.5,88.82,68.64,29.65,114.55
2016-07-04 18:00:00,23.12,87.9,70.8,29.68,4
2016-07-04 19:00:00,14,83,82.7,29.7,0
2016-07-04 20:00:00,10.5,82.82,87.82,29.72,0
2016-07-04 21:00:00,8.88,82.7,88.2,29.75,0
2016-07-04 22:00:00,8.13,82.5,89.62,29.75,0
2016-07-04 23:00:00,8.75,82,90,29.75,0
2016-07-05 00:00:00,8.5,82.2,90.6,29.73,0
2016-07-05 01:00:00,8.62,83,90.8,29.71,0
2016-07-05 02:00:00,8.62,82.4,90.9,29.7,0
2016-07-05 03:00:00,8.88,82,90.1,29.67,0
2016-07-05 04:00:00,8.75,82,90.6,29.66,0
2016-07-05 05:00:00,7.62,82,91.64,29.67,0
2016-07-05 06:00:00,9,82,92,29.69,15.4
2016-07-05 07:00:00,29.12,82.9,88.9,29.7,98.6
2016-07-05 08:00:00,31.75,84.8,78.4,29.71,164
2016-07-05 09:00:00,33.38,86.73,71.09,29.72,256.27
2016-07-05 10:00:00,45.25,88.1,68.5,29.72,413.7
2016-07-05 11:00:00,55.62,89.45,64.09,29.71,462.73
2016-07-05 12:00:00,57.88,90.33,63.11,29.69,343.67
2016-07-05 13:00:00,56.38,90.73,63.64,29.67,318.36
2016-07-05 14:00:00,48.75,88.4,70.3,29.64,258.9
2016-07-05 15:00:00,29,78.82,88.91,29.66,14.36
2016-07-05 16:00:00,26.12,76.6,95.8,29.65,8.7
2016-07-05 17:00:00,23.5,77.6,96.3,29.65,0.5
2016-07-05 18:00:00,17.5,78,95.36,29.64,0
2016-07-05 19:00:00,11.25,78.9,93.6,29.68,0
2016-07-05 20:00:00,7.75,79.7,93.3,29.71,0
2016-07-05 21:00:00,7.5,80,93.91,29.73,0
2016-07-05 22:00:00,7,80,94,29.74,0
2016-07-05 23:00:00,6.38,80,93.6,29.74,0
2016-07-06 00:00:00,7.88,80.4,88.7,29.72,0
2016-07-06 01:00:00,7.25,81,85.09,29.69,0
2016-07-06 02:00:00,7.25,80.3,86,29.66,0
2016-07-06 03:00:00,7.12,80,86.91,29.65,0
2016-07-06 04:00:00,7.25,80,85.6,29.64,0
2016-07-06 05:00:00,6.63,80,85.89,29.64,0
2016-07-06 06:00:00,7.5,80,86.18,29.65,30
2016-07-06 07:00:00,29.38,81.1,84,29.66,173.4
2016-07-06 08:00:00,38.38,83.18,77.73,29.68,246.27
2016-07-06 09:00:00,40.5,85.2,72.3,29.69,449.8
2016-07-06 10:00:00,46.75,86.3,70.9,29.7,378.5
2016-07-06 11:00:00,59,86.8,69.2,29.7,355.4
2016-07-06 12:00:00,55.25,86.73,70.82,29.68,196.09
2016-07-06 13:00:00,59.5,86.55,71.36,29.65,232.82
2016-07-06 14:00:00,58.25,86.6,72,29.63,238.5
2016-07-06 15:00:00,41,85.7,72.4,29.62,118.9
2016-07-06 16:00:00,29.25,83.55,80.36,29.6,117
2016-07-06 17:00:00,25.75,84,77.5,29.62,56.8
2016-07-06 18:00:00,20.62,83.36,78.09,29.63,11.36
2016-07-06 19:00:00,10.38,82.9,81.4,29.65,0
2016-07-06 20:00:00,8.5,81.09,84.73,29.66,0
2016-07-06 21:00:00,6.25,80,87.1,29.68,0
2016-07-06 22:00:00,6,80.18,86.64,29.69,0
2016-07-06 23:00:00,5.5,80.6,85.6,29.7,0
2016-07-07 00:00:00,6.25,79.7,87.5,29.68,0
2016-07-07 01:00:00,6.25,79.09,86.91,29.67,0
2016-07-07 02:00:00,6.75,79.2,86.7,29.66,0
2016-07-07 03:00:00,7.5,79,88.3,29.65,0
2016-07-07 04:00:00,8,78.82,88.82,29.64,0
2016-07-07 05:00:00,7,79,87.2,29.64,0
2016-07-07 06:00:00,6.75,79.6,87.5,29.65,21.5
2016-07-07 07:00:00,22,81.1,86.3,29.66,92.1
2016-07-07 08:00:00,24.5,82,85.18,29.67,333.36
2016-07-07 09:00:00,25.75,83.5,83,29.67,435.9
2016-07-07 10:00:00,32,85.55,78.73,29.67,442.45
2016-07-07 11:00:00,42.38,88.09,69.82,29.66,431
2016-07-07 12:00:00,43.12,89,67.8,29.65,445.4
2016-07-07 13:00:00,34,89.36,66.91,29.62,596.55
2016-07-07 14:00:00,25.5,90.9,64.1,29.61,742.5
2016-07-07 15:00:00,27.62,88.18,67.27,29.6,302.91
2016-07-07 16:00:00,26.12,88.1,69.3,29.59,269.6
2016-07-07 17:00:00,24.5,87,71.7,29.58,128.8
2016-07-07 18:00:00,20.5,86.18,74.18,29.6,36.27
2016-07-07 19:00:00,15.88,86,73.3,29.62,0
2016-07-07 20:00:00,8.62,85.4,72.8,29.65,0
2016-07-07 21:00:00,7,84.8,71.2,29.67,0
2016-07-07 22:00:00,6.63,84,72,29.68,0
2016-07-07 23:00:00,5.88,84,72.1,29.69,0
2016-07-08 00:00:00,6.75,83.18,72.64,29.68,0
2016-07-08 01:00:00,8.5,83.6,72.4,29.67,0
2016-07-08 02:00:00,8.5,83.18,73.27,29.65,0
2016-07-08 03:00:00,8,83,77.2,29.64,0
2016-07-08 04:00:00,7.25,82.4,78.4,29.64,0
2016-07-08 05:00:00,7.5,82.27,78.91,29.65,0
2016-07-08 06:00:00,11.5,82.7,77.6,29.68,48.4
2016-07-08 07:00:00,28.25,84.5,73.2,29.7,177.7
2016-07-08 08:00:00,37.25,85.73,71.73,29.71,378.27
2016-07-08 09:00:00,41.25,86.1,71.7,29.71,348.2
2016-07-08 10:00:00,57,85.9,71.9,29.69,537.8
2016-07-08 11:00:00,55.75,89.09,61.91,29.68,533.91
2016-07-08 12:00:00,59.62,89.9,59.9,29.66,649.1
2016-07-08 13:00:00,66.12,91,60.27,29.64,714.64
2016-07-08 14:00:00,70.5,90.7,61.1,29.61,415.7
2016-07-08 15:00:00,56.5,90.8,61.8,29.59,293.7
2016-07-08 16:00:00,40.5,91.45,61.45,29.59,329.73
2016-07-08 17:00:00,27.12,89.9,65.8,29.6,117
2016-07-08 18:00:00,15.12,87.1,73.1,29.61,25.1
2016-07-08 19:00:00,10,85,76.18,29.62,0
2016-07-08 20:00:00,9,84,78.6,29.65,0
2016-07-08 21:00:00,9.25,84.2,78.1,29.68,0
2016-07-08 22:00:00,10.25,85,70,29.69,0
2016-07-08 23:00:00,10.5,85,64.9,29.7,0
2016-07-09 00:00:00,7.88,84.8,65.1,29.69,0
2016-07-09 01:00:00,7.75,84.45,65.09,29.69,0
2016-07-09 02:00:00,7.5,84,66.44,29.68,0
2016-07-09 03:00:00,7.38,84,69.45,29.67,0
2016-07-09 04:00:00,6.63,84,72.7,29.67,0
2016-07-09 05:00:00,7.38,83.45,74.82,29.68,0.45
2016-07-09 06:00:00,7,83.5,77.1,29.69,40.6
2016-07-09 07:00:00,3.88,84.8,76,29.7,126.5
2016-07-09 08:00:00,6.63,86.27,73.73,29.7,330.18
2016-07-09 09:00:00,18,87.2,71.8,29.71,345.1
2016-07-09 10:00:00,26.25,88.4,64.3,29.71,397
2016-07-09 11:00:00,24,90.7,59.2,29.68,600.9
2016-07-09 12:00:00,26.25,90.7,59,29.67,340.8
2016-07-09 13:00:00,20.12,90,61,29.66,256.36
2016-07-09 14:00:00,8.25,86.7,68.5,29.65,269.7
2016-07-09 15:00:00,8.13,87.1,70.1,29.63,462.6
2016-07-09 16:00:00,11.5,87.5,65.3,29.63,260.3
2016-07-09 17:00:00,16.5,85.4,65.7,29.64,67
2016-07-09 18:00:00,12.5,85,65.73,29.64,14.64
2016-07-09 19:00:00,7,84.3,67.1,29.65,0
2016-07-09 20:00:00,7,84,68.91,29.68,0
2016-07-09 21:00:00,8,84,70.3,29.69,0
2016-07-09 22:00:00,8,84,71.5,29.71,0
2016-07-09 23:00:00,8,84,72.45,29.71,0
2016-07-10 00:00:00,7.75,84,74.8,29.7,0
2016-07-10 01:00:00,8.13,83.8,77.9,29.68,0
2016-07-10 02:00:00,9.38,81.91,82.64,29.66,0
2016-07-10 03:00:00,8.25,81,86.5,29.66,0
2016-07-10 04:00:00,8.13,81,87,29.65,0
2016-07-10 05:00:00,8.25,80.18,86.82,29.64,0
2016-07-10 06:00:00,7.88,81,85.36,29.65,36.09
2016-07-10 07:00:00,6.25,82.5,79.8,29.66,192.9
2016-07-10 08:00:00,5.5,84.2,74.1,29.67,184.3
2016-07-10 09:00:00,6.12,85.09,71.36,29.69,237.45
2016-07-10 10:00:00,5.12,85.6,72.2,29.7,373.6
2016-07-10 11:00:00,5.25,86.45,70.55,29.68,315.82
2016-07-10 12:00:00,5.75,86.4,73.4,29.68,318.6
2016-07-10 13:00:00,7.38,86.5,72.5,29.66,287.9
2016-07-10 14:00:00,9.21,86.6,72.9,29.64,329.9
2016-07-10 15:00:00,9.75,86,74.73,29.63,128.09
2016-07-10 16:00:00,13.38,86.1,75.2,29.61,117.9
2016-07-10 17:00:00,14.25,86.5,72.1,29.61,146.8
2016-07-10 18:00:00,14,85.55,76.27,29.63,19.55
2016-07-10 19:00:00,8,85,79.36,29.64,0
2016-07-10 20:00:00,8.25,84.4,82.5,29.67,0
2016-07-10 21:00:00,8.13,84,80.18,29.68,0
2016-07-10 22:00:00,7.88,84,78.2,29.7,0
