,Floor1Sum,Floor2Sum,Floor3Sum,Floor4Sum,Floor5Sum,Floor6Sum,Floor7Sum
12/6/18 11:00,6.641833333,81.79416667,61.06864407,56.77066667,79.3797931,71.218,78.89416667
12/6/18 12:00,6.148,78.0365,17.89074294,13.91233333,16.09492043,22.87433333,12.33233333
12/6/18 13:00,6.083,83.51616667,109.6668649,83.38233333,111.4384266,109.1213333,115.1996667
12/6/18 14:00,6.5035,83.96383333,96.06723729,76.90716667,91.25896893,89.23816667,115.2808333
12/6/18 15:00,6.243666667,80.73733333,91.2585452,75.66316667,93.36700438,84.90483333,113.872
12/6/18 16:00,6.2465,76.79697175,58.66975141,43.2635,48.99166666,52.86166667,106.962
12/6/18 17:00,7.9595,11.94033333,16.69101868,13.13366667,16.11420787,16.76016667,13.40333333
12/6/18 18:00,12.1845,10.701,6.769621469,10.26,14.196,13.80966667,12.1565
12/6/18 19:00,12.39533333,9.378166667,0.942347268,9.217666667,7.257477401,7.911333333,10.17533333
12/6/18 20:00,12.228,8.977333333,0.704333333,7.3685,1.055288136,4.450833333,2.711333333
12/6/18 21:00,11.71533333,8.702,0.653166667,4.488666667,0.814469998,4.2965,0.429666667
12/6/18 22:00,10.65666667,8.742,0.703,1.2665,0.708841808,4.249,0.403833333
12/6/18 23:00,8.833666667,7.9135,0.680045977,1.022333333,0.705,0.899833333,0.468333333
12/7/18 0:00,7.438166667,7.682333333,0.612096727,1.1505,0.753031073,0.851333333,0.430833333
12/7/18 1:00,6.689666667,7.9685,0.716418079,1.0955,0.685609195,0.7885,0.413
12/7/18 2:00,6.731,7.915,0.654047828,1.094,0.640988701,0.731333333,0.454333333
12/7/18 3:00,6.766666667,7.6945,0.646833333,1.063,0.7695,0.822333333,0.415666667
12/7/18 4:00,7.542333333,7.446166667,0.6765,1.163166667,0.793954802,0.76,0.6455
12/7/18 5:00,7.526333333,7.268333333,2.832269433,2.622333333,0.720833333,1.011166667,1.8945
12/7/18 6:00,6.19,8.395666667,10.82793785,10.5865,5.715073446,10.7255,9.293666667
12/7/18 7:00,3.421,30.74016667,33.22625722,27.54516667,30.35216384,39.754,34.11566667
12/7/18 8:00,3.231333333,82.72797175,109.8932538,79.65,104.0600272,96.62466667,116.796
12/7/18 9:00,3.244833333,83.38516667,89.581,74.79232768,89.26893425,83.44616667,117.1215
12/7/18 10:00,3.259,83.39333333,87.18324859,75.82887006,83.57886324,81.88283333,115.0163333
12/7/18 11:00,3.1995,82.0109435,57.72382335,60.17466667,69.80514124,64.855,81.88516667
12/7/18 12:00,3.166666667,78.3285,18.56263277,13.6305,15.68628365,22.66716667,12.95333333
12/7/18 13:00,3.281333333,79.82833333,102.8162627,80.94333333,102.0939294,96.6725,116.3605
12/7/18 14:00,3.131166667,79.91033333,88.80415517,76.7755,85.61068066,82.07533333,111.2006667
12/7/18 15:00,3.332,77.925,84.15830888,77.963,86.94590884,81.014,112.2503333
12/7/18 16:00,5.706833333,71.65966667,54.21032759,46.99316667,46.56952825,45.17566667,98.7415
12/7/18 17:00,9.411166667,16.15666667,16.24035876,13.80316667,16.98697831,16.29916667,13.5565
12/7/18 18:00,10.08966667,12.74683333,13.80868644,12.58192967,14.79620621,12.34566667,12.0085
12/7/18 19:00,9.407,9.992666667,4.995194915,10.15816667,10.538,6.765166667,5.9345
12/7/18 20:00,9.36,8.454666667,0.621146113,3.238,1.468,4.094833333,2.289833333
12/7/18 21:00,7.6645,8.396,0.598166667,2.386166667,0.804,1.832333333,1.817666667
12/7/18 22:00,7.9145,8.230166667,0.603918079,1.753225989,0.759,0.7085,0.610166667
12/7/18 23:00,7.925833333,7.664166667,0.611449347,1.162465517,0.759148549,0.7315,0.428166667
12/8/18 0:00,7.818333333,7.467166667,0.595471751,1.16170339,0.681663842,0.661166667,0.486333333
12/8/18 1:00,7.7775,7.438666667,0.613983179,1.096076271,0.677166667,0.672166667,0.507333333
12/8/18 2:00,7.8155,7.503,0.594333333,1.154595748,0.722166667,0.69,0.488
12/8/18 3:00,7.681833333,6.977,0.591833333,1.11039548,0.661,0.694833333,0.397333333
12/8/18 4:00,7.746833333,6.994666667,0.598198617,1.108903955,0.661081142,0.632833333,0.4305
12/8/18 5:00,7.533166667,6.663166667,0.596242938,1.189514124,0.68109887,0.6915,0.484166667
12/8/18 6:00,6.74,7.31,0.595305679,1.083166667,0.677872881,0.6645,0.432
12/8/18 7:00,6.053,7.066833333,0.748936782,1.11929096,1.777991525,0.6745,0.404333333
12/8/18 8:00,5.415,6.8595,0.698951977,1.934,4.113833333,0.727166667,0.472333333
12/8/18 9:00,5.524333333,6.926666667,0.585,3.050333333,4.846833333,0.714666667,0.429666667
12/8/18 10:00,5.548333333,6.931,0.7225,2.777994253,6.414166667,0.780833333,0.420166667
12/8/18 11:00,5.726166667,5.821833333,1.3795,2.725793785,6.574833333,1.4555,0.4275
12/8/18 12:00,5.585833333,3.803166667,0.837333333,3.4395,6.785333333,1.724,0.4305
12/8/18 13:00,5.635833333,3.8635,0.864722482,4.051833333,7.197867232,0.686333333,0.437833333
12/8/18 14:00,4.312666667,3.890166667,0.894140269,3.272824859,7.187579096,3.317,0.4595
12/8/18 15:00,5.102166667,3.8655,0.887471751,3.318833333,7.37259887,8.216,0.427
12/8/18 16:00,6.484666667,3.847166667,0.778313262,3.270977401,6.981966102,8.350666667,0.439666667
12/8/18 17:00,6.668666667,5.727833333,0.602204165,2.000833333,2.3375,8.0945,0.430833333
12/8/18 18:00,10.39016667,7.832,0.593048023,1.090333333,0.622166667,7.670166667,0.489833333
12/8/18 19:00,10.46833333,7.825666667,0.601409605,1.124,0.713333333,3.751,0.389166667
12/8/18 20:00,10.54066667,7.771666667,0.593297584,1.113629944,0.667627119,0.764666667,0.4265
12/8/18 21:00,9.149333333,7.733,0.597081921,1.085321644,0.648025424,0.816166667,0.477833333
12/8/18 22:00,9.093,7.803333333,0.584833333,1.1045,0.6765,0.743833333,0.427166667
12/8/18 23:00,8.4555,6.856333333,0.5885,1.045666667,0.704666667,0.798,0.393666667
12/9/18 0:00,8.439833333,6.445,0.610401366,1.155166667,0.668166667,0.724333333,0.476166667
12/9/18 1:00,8.312333333,6.662666667,0.610198812,1.089,0.657589032,0.693833333,0.448
12/9/18 2:00,8.436,6.385333333,0.601,1.089666667,0.690432203,0.725833333,0.436333333
12/9/18 3:00,6.8005,6.746833333,0.603749172,1.107833333,0.705330508,0.691,0.409166667
12/9/18 4:00,7.078,6.5355,0.635816384,1.131166667,0.71836655,0.734666667,0.482666667
12/9/18 5:00,7.089,6.760333333,0.61529661,1.082666667,0.674067797,0.732833333,0.44
12/9/18 6:00,5.552833333,6.988,0.605418079,1.004,0.7555,4.559666667,0.434666667
12/9/18 7:00,5.424,7.0265,0.584525424,5.567166667,0.689026982,0.863333333,0.436333333
12/9/18 8:00,5.136,7.1475,0.577173193,11.36416667,0.64510452,0.821333333,0.4825
12/9/18 9:00,4.664833333,7.0225,0.584059322,11.01283333,0.7465,1.496833333,0.4385
12/9/18 10:00,4.914666667,7.395666667,0.601494253,5.763166667,2.912333333,2.5495,0.489333333
12/9/18 11:00,4.823666667,6.112666667,0.577166667,4.962166667,5.845,2.457333333,0.4425
12/9/18 12:00,4.808333333,3.997166667,0.587285895,4.1595,4.580686441,3.914333333,0.424
12/9/18 13:00,5.191333333,4.008833333,0.602765537,3.801,5.523217514,4.059666667,0.468666667
12/9/18 14:00,5.409666667,4.012,0.570833333,3.497966102,5.230350282,4.294,0.461166667
12/9/18 15:00,5.054,4.008666667,0.584907364,2.969781609,5.137833333,4.469833333,0.512166667
12/9/18 16:00,6.001833333,4.017833333,0.569833333,2.361833333,5.257194915,4.804,0.498
12/9/18 17:00,5.889166667,6.074833333,0.600833333,1.169333333,4.426133937,4.004166667,0.398
12/9/18 18:00,8.259666667,8.247166667,0.811748393,1.125384181,1.372858757,2.450833333,0.432833333
12/9/18 19:00,8.432333333,8.184333333,0.809816384,1.146333333,0.741591139,2.559,0.483
12/9/18 20:00,8.408833333,8.1965,0.797833333,1.120178745,0.712440678,2.555666667,0.428166667
12/9/18 21:00,6.925666667,8.1435,0.801,1.079723164,0.724833333,2.620166667,0.441333333
12/9/18 22:00,7.609833333,8.132166667,0.803225989,1.116166667,0.651166667,2.5505,0.459666667
12/9/18 23:00,6.887333333,7.515666667,0.7905,1.15409887,0.72440113,2.627333333,0.436833333
12/10/18 0:00,6.8935,7.206,0.812028736,1.083419053,0.649833333,2.5485,0.487833333
12/10/18 1:00,6.938833333,6.730166667,0.817166667,1.049,0.756841808,2.611,0.439666667
12/10/18 2:00,6.937833333,6.738166667,0.807352718,1.052,0.701511299,2.5415,0.447166667
12/10/18 3:00,6.850833333,7.075166667,0.804666667,1.127144068,0.646333333,2.5115,0.439166667
12/10/18 4:00,7.356,7.106,0.793683616,1.103166667,0.661717514,2.426333333,0.439
12/10/18 5:00,7.298166667,7.048,0.794333333,1.8125,0.6805,2.5385,0.4655
12/10/18 6:00,6.012666667,7.548166667,0.785333333,10.84904598,0.669926554,2.510666667,0.4695
12/10/18 7:00,5.685166667,6.957107345,0.777166667,29.57160452,0.650333333,2.709833333,0.432166667
12/10/18 8:00,5.814333333,7.050333333,0.778399084,113.9288333,0.6945,7.767333333,0.847333333
12/10/18 9:00,5.655,7.286666667,0.847368503,99.53810452,0.777666667,8.196166667,0.903
12/10/18 10:00,5.798666667,7.4405,2.000333333,94.5564774,0.663166667,8.151166667,0.915666667
12/10/18 11:00,5.894666667,6.301666667,1.228666667,79.4094209,0.6555,8.311166667,0.7705
12/10/18 12:00,5.914,3.995833333,0.762833333,15.39908757,0.73,8.38,0.849333333
12/10/18 13:00,5.893666667,4.001666667,0.999,106.5845824,0.688149718,8.377333333,0.972
12/10/18 14:00,5.942,4.018666667,0.888044808,95.19763559,0.659485876,9.255,1.3615
12/10/18 15:00,5.888,4.063666667,0.758669492,92.26497458,0.629500487,13.39783333,2.463166667
12/10/18 16:00,6.5145,4.051,0.763333333,55.12043678,0.7485,14.7195,3.637166667
12/10/18 17:00,8.177,6.212166667,0.78616092,12.01316667,0.683477596,11.48433333,1.391666667
12/10/18 18:00,11.03033333,8.477333333,0.596166667,9.862833333,0.63983908,9.137333333,0.5155
12/10/18 19:00,10.96166667,8.514333333,0.598056497,9.445008475,0.716005747,8.946166667,0.572
12/10/18 20:00,9.53,8.614166667,0.589,5.316666667,0.731333333,8.5635,0.625333333
12/10/18 21:00,8.4015,8.509666667,0.590485876,2.753663842,0.6475,1.072833333,0.479333333
12/10/18 22:00,8.251833333,8.4975,0.592229398,2.009666667,0.6645,0.789166667,0.5515
12/10/18 23:00,7.5425,7.691833333,0.592929379,1.2,0.746,0.861666667,0.555166667
12/11/18 0:00,7.582666667,7.262166667,0.585991525,1.144,0.725833333,0.795,0.507833333
12/11/18 1:00,7.544833333,7.446666667,0.601353107,1.195649425,0.635155172,0.738,0.541666667
12/11/18 2:00,7.4475,7.173,0.611712838,1.204177966,0.687568966,0.8125,0.4785
12/11/18 3:00,7.419,7.365,0.594333333,1.166420709,0.650872881,0.881333333,0.609166667
12/11/18 4:00,7.997833333,6.947,0.593666667,1.180903955,0.7235,0.760833333,0.644
12/11/18 5:00,8.176166667,7.363333333,0.9365,3.97368683,1.575833333,1.294166667,1.734333333
12/11/18 6:00,6.387,9.2875,7.640654978,10.5315,9.217166667,6.192833333,9.200166667
12/11/18 7:00,3.1235,28.157,31.7315,28.2785,30.68833333,37.8435,35.92216667
12/11/18 8:00,3.024833333,79.5445,111.6464483,106.1825904,108.4466,100.714,112.1331667
12/11/18 9:00,6.034166667,81.33466667,94.97212994,90.66132203,100.5353252,86.9505,111.7743333
12/11/18 10:00,5.9965,83.17133333,91.31714835,86.72983908,98.77533333,87.18833333,109.3223333
12/11/18 11:00,6.032333333,81.237,58.40163842,67.70333333,74.02301412,68.72533333,81.56966667
12/11/18 12:00,5.974666667,77.44266667,18.78199406,14.60483333,16.44816667,26.14233333,14.302
12/11/18 13:00,6.505833333,80.60266667,103.1017702,98.09939548,102.1626708,97.32433333,111.3485
12/11/18 14:00,6.0785,79.28983333,87.53872034,92.76936441,85.87374818,80.88116667,112.4888333
12/11/18 15:00,6.080833333,74.34916667,84.17424713,85.09065819,83.85653682,76.127,109.396
12/11/18 16:00,6.846166667,70.72433333,54.6360678,54.29393678,48.46155932,46.53866667,98.486
12/11/18 17:00,11.09733333,13.76516667,17.42712653,13.32682203,17.36353955,17.337,14.20483333
12/11/18 18:00,11.8405,11.64766667,15.5695,9.1945,16.17165819,15.00033333,13.65966667
12/11/18 19:00,11.91816667,9.616,7.229245614,9.032727547,9.916,12.9555,11.20633333
12/11/18 20:00,12.02933333,8.434,0.709485876,4.633333333,2.104070621,7.251166667,6.1035
12/11/18 21:00,10.77433333,8.454,0.766509479,1.9555,1.102333333,5.914666667,1.776
12/11/18 22:00,10.0055,8.426,0.761838983,1.047,0.734974576,0.9765,0.5105
12/11/18 23:00,8.739166667,7.136940678,0.709833333,1.1385,0.842788136,0.8585,0.4485
12/12/18 0:00,8.621833333,6.784,0.658330508,1.0235,0.7425,0.9085,0.4545
12/12/18 1:00,8.625166667,7.125833333,0.793819501,1.067415254,0.732833333,0.769166667,0.479666667
12/12/18 2:00,8.546333333,6.827166667,0.705946328,0.972166667,0.801833333,0.751666667,0.472666667
12/12/18 3:00,8.639666667,6.772,0.664867816,1.129666667,0.799177966,0.862833333,0.525
12/12/18 4:00,9.152166667,6.668833333,0.687333333,1.053387006,0.804033898,0.747,0.505833333
12/12/18 5:00,6.8765,7.223833333,0.795333333,1.051833333,1.607666667,1.710333333,4.227333333
12/12/18 6:00,5.682666667,9.080666667,6.176326028,1.083638808,8.466333333,9.462666667,13.00333333
12/12/18 7:00,5.304833333,29.531,31.46292408,1.144914572,28.8418702,41.1005,34.51966667
12/12/18 8:00,3.807333333,79.985,96.07602542,1.797833333,95.37205203,84.68766667,108.7413333
12/12/18 9:00,3.847333333,77.50133333,81.09883333,1.865833333,83.06525141,75.63083333,108.214
12/12/18 10:00,3.966,76.437,79.66007734,1.824338983,80.1441747,70.665,99.48066667
12/12/18 11:00,5.063333333,72.08766667,53.54966667,2.087666667,66.89081638,57.97833333,73.0865
12/12/18 12:00,6.0165,68.79416667,19.69375706,3.027211864,17.0765,23.83716667,14.999
12/12/18 13:00,4.7435,66.9745,89.51792392,3.439166667,85.165,83.641,103.8613333
12/12/18 14:00,4.140833333,66.52016667,76.65320329,3.207666667,72.940925,70.07933333,96.70216667
12/12/18 15:00,3.4055,66.51866667,75.09337288,3.068333333,72.08083333,71.631,93.28066667
12/12/18 16:00,3.132,63.824,48.4996092,3.2175,43.78733333,41.17383333,84.79783333
12/12/18 17:00,7.203666667,14.34333333,15.98916667,3.598053672,17.46842607,16.1255,14.15683333
12/12/18 18:00,10.00333333,10.3495,14.52145763,2.952,16.25725424,12.49016667,13.94316667
12/12/18 19:00,10.21216667,9.68,10.98884181,1.163471751,13.40104802,11.79316667,11.224
12/12/18 20:00,10.05633333,8.523833333,0.957166667,1.089460452,1.802,2.886166667,0.858833333
12/12/18 21:00,9.5115,8.435333333,0.761986388,1.081,1.137166667,0.7845,0.7745
12/12/18 22:00,9.325333333,8.298333333,0.663451977,1.103070621,0.765231638,0.760833333,0.4385
12/12/18 23:00,8.6255,7.4605,0.72259887,1.086601695,0.703166667,0.781666667,0.424666667
12/13/18 0:00,8.735166667,6.869166667,0.662889831,1.165224138,0.749333333,0.718,0.402333333
12/13/18 1:00,8.585333333,6.746333333,0.644740113,1.198271771,0.707833333,0.733333333,0.4195
12/13/18 2:00,8.579,6.5685,0.694403955,1.230947107,0.694166667,0.740333333,0.423833333
12/13/18 3:00,8.4865,6.413,0.655346776,1.305887006,0.709666667,0.814166667,0.424
12/13/18 4:00,9.0855,6.544166667,0.689564823,1.210751946,0.692833333,0.775,0.585166667
12/13/18 5:00,9.077833333,6.9205,3.462011299,2.193,0.696166667,1.7595,1.7735
12/13/18 6:00,6.604833333,8.922166667,10.32308475,12.08113738,5.230833333,8.698666667,9.6795
12/13/18 7:00,2.857833333,27.66633333,30.0273873,28.68553131,29.361,39.35066667,33.71366667
12/13/18 8:00,3.0585,73.59733333,82.66145477,82.70000714,78.73328107,68.8835,103.984
12/13/18 9:00,3.0355,70.06033333,73.17266667,75.79650877,70.98715819,68.27516667,90.77883333
12/13/18 10:00,2.989166667,69.38166667,71.16216667,74.66673667,69.00233333,68.54533333,90.43733333
12/13/18 11:00,4.282,67.50081034,49.57043844,62.91502654,56.46483333,49.357,63.12
12/13/18 12:00,5.726333333,66.68966667,18.08543016,14.46236509,15.56314368,23.70433333,13.15766667
12/13/18 13:00,3.123666667,65.81566667,83.22096393,81.9955565,82.33409887,78.87766667,104.743
12/13/18 14:00,2.913833333,67.68433333,72.8015,77.73413462,71.95453955,68.71,100.1341667
12/13/18 15:00,2.996833333,65.35966667,73.31840395,74.04568209,70.33333333,70.04066667,96.82
12/13/18 16:00,3.3275,62.17333333,49.23527119,46.38951115,42.71897078,42.9635,93.512
12/13/18 17:00,8.2495,13.72333333,16.39148656,13.47328531,16.26990395,15.14483333,13.88583333
12/13/18 18:00,11.39083333,10.3305,13.88633333,10.20751412,14.82166667,13.70933333,10.50983333
12/13/18 19:00,11.306,9.2235,6.8855,8.255909371,7.351268362,8.804333333,10.47883333
12/13/18 20:00,10.929,8.301,2.258,5.713610169,1.516,7.610833333,5.260666667
12/13/18 21:00,10.35683333,8.049333333,0.645483246,3.609310345,0.719224138,2.683166667,0.772333333
12/13/18 22:00,5.5565,8.079166667,0.763776836,1.171960355,0.737333333,0.850666667,0.4635
12/13/18 23:00,5.477166667,6.464,0.714293785,1.235418079,0.762666667,0.703833333,0.473333333
12/14/18 0:00,4.615,5.761333333,0.702166667,1.1615,0.729014124,0.8145,0.505166667
12/14/18 1:00,4.156833333,6.132333333,0.711,1.138578999,0.721166667,0.7705,0.429333333
12/14/18 2:00,4.4155,6.079166667,0.708878531,1.152581921,0.666833333,0.819833333,0.475666667
12/14/18 3:00,4.684666667,6.1795,0.690166667,1.256741564,0.697601695,0.803666667,0.484333333
12/14/18 4:00,5.052,5.847666667,0.691166667,1.119166667,0.720666667,0.809833333,0.471166667
12/14/18 5:00,5.210333333,6.746166667,0.694531073,2.55611405,0.701033898,1.715,2.183166667
12/14/18 6:00,3.875333333,7.285166667,8.163,9.958767193,6.072,8.269833333,9.058333333
12/14/18 7:00,2.829,27.50666667,29.23666667,28.04969117,29.25633333,37.23333333,33.40366667
12/14/18 8:00,2.8935,70.61266667,76.09526554,78.51627097,72.10865537,65.71366667,95.79833333
12/14/18 9:00,2.9145,66.50933333,73.85553216,75.18531258,66.13490113,63.09016667,84.51766667
12/14/18 10:00,3.086333333,66.33832486,70.40525989,67.62464455,66.47315819,65.42383333,82.93416667
12/14/18 11:00,3.113333333,67.07633333,49.90617432,56.71018927,59.86613793,54.3535,64.99062712
12/14/18 12:00,3.064833333,63.47851977,18.58216667,14.76150847,15.12916667,23.78266667,13.70966667
12/14/18 13:00,2.957166667,63.36150282,82.17821186,78.04770616,78.4744623,77.76433333,103.346
12/14/18 14:00,3.009666667,67.08683333,72.29514124,75.83323144,71.41833333,64.35116667,95.47433333
12/14/18 15:00,3.106333333,66.90433333,71.56300565,69.43307622,67.65417332,63.16716667,86.661
12/14/18 16:00,3.71,61.5275,46.894,44.17508982,41.58119551,43.619,79.27333333
12/14/18 17:00,6.445166667,13.57983333,15.61263277,14.41436723,16.31733333,17.32466667,13.61816667
12/14/18 18:00,8.5845,13.57716667,13.9656092,12.19135593,15.62883333,15.616,12.36583333
12/14/18 19:00,8.7205,11.80216667,4.361129944,10.45894915,13.0605,15.20483333,9.2365
12/14/18 20:00,8.6325,8.951833333,0.723281609,6.389056497,2.980186635,9.408166667,4.192666667
12/14/18 21:00,7.762666667,8.90030791,0.772333333,3.155712351,0.950336158,8.252833333,1.109666667
12/14/18 22:00,7.905166667,8.870166667,0.654717027,1.130607345,0.699,7.693666667,0.417666667
12/14/18 23:00,6.768,7.594166667,0.705802147,1.176759887,0.643833333,0.951166667,0.474333333
12/15/18 0:00,6.718333333,7.0545,0.752166667,1.136742892,0.680833333,0.815166667,0.411
12/15/18 1:00,6.715666667,7.138166667,0.689833333,1.119376973,0.6385,0.825,0.409333333
12/15/18 2:00,6.998,7.052666667,0.642200565,1.142880956,0.643,0.712666667,0.4495
12/15/18 3:00,6.223666667,6.549666667,0.774833333,1.15269733,0.630915254,0.889333333,0.378666667
12/15/18 4:00,7.6435,6.9405,0.701678161,1.112523183,0.703833333,0.8445,0.470333333
12/15/18 5:00,7.284666667,7.100833333,0.686132768,1.097870056,0.728333333,0.767833333,0.395833333
12/15/18 6:00,6.71,7.2035,0.636,1.189313559,0.657833333,0.7705,0.485333333
12/15/18 7:00,6.053833333,7.319,0.708333333,1.132605981,0.940666667,0.7315,2.175166667
12/15/18 8:00,5.750666667,8.288666667,0.7265,1.08219774,1.451666667,1.432166667,4.858666667
12/15/18 9:00,4.504666667,9.7905,0.646935028,1.348726301,3.945166667,5.247666667,5.229
12/15/18 10:00,4.276333333,10.63016667,1.125,1.999774011,6.870333333,6.027,6.008
12/15/18 11:00,4.706833333,9.504833333,1.474779189,2.370668198,8.209166667,7.173166667,5.0885
12/15/18 12:00,4.8615,6.748333333,1.569019579,2.33589889,8.305833333,7.1035,1.917166667
12/15/18 13:00,4.768666667,7.213666667,1.466610169,2.720669558,8.384333333,7.0805,2.770166667
12/15/18 14:00,4.851166667,6.420833333,1.245,2.966824859,8.446785311,7.056166667,8.129666667
12/15/18 15:00,4.894833333,5.5185,0.876,2.582333333,8.6035,7.367333333,3.964833333
12/15/18 16:00,5.694166667,5.426666667,0.851166667,2.212745074,6.188333333,7.445333333,2.060333333
12/15/18 17:00,5.730833333,7.177,0.933924216,1.560746168,4.059,7.833333333,0.626
12/15/18 18:00,7.469,9.436166667,0.741333333,1.081896552,1.163214689,8.165,0.551166667
12/15/18 19:00,7.089166667,8.896,0.657666667,1.040110169,0.792666667,7.025,0.580166667
12/15/18 20:00,6.6355,8.858833333,0.702785311,1.112121469,0.661333333,2.229666667,0.490333333
12/15/18 21:00,6.530166667,8.917833333,0.768875706,1.166666667,0.6165,0.731833333,0.508166667
12/15/18 22:00,6.313,8.892,0.683472726,1.07035866,0.688666667,0.751,0.385666667
12/15/18 23:00,6.256166667,7.810333333,0.659166667,1.075353107,0.721333333,0.769166667,0.468666667
12/16/18 0:00,5.975333333,7.645166667,0.698833333,1.062129944,0.661635593,0.667166667,0.425833333
12/16/18 1:00,5.9315,7.232,0.777166667,1.110431424,0.636333333,0.724166667,0.468166667
12/16/18 2:00,5.811333333,7.458,0.732147785,1.140056497,0.614166667,0.777,0.399666667
12/16/18 3:00,6.105,7.4705,0.717827684,1.119409605,0.721666667,0.816333333,0.415833333
12/16/18 4:00,6.236,7.1715,0.686666667,1.13007762,0.624666667,0.743666667,0.433833333
12/16/18 5:00,6.362333333,7.462666667,0.678666667,1.112037538,0.667610169,0.774333333,0.425166667
12/16/18 6:00,4.921833333,7.572,0.77,1.160656259,0.675242492,0.700166667,0.3915
12/16/18 7:00,4.188666667,7.547333333,0.677827586,1.087016949,0.663389831,0.781666667,0.474
12/16/18 8:00,4.243333333,7.321833333,0.671,1.284276077,0.6225,3.991166667,1.0165
12/16/18 9:00,4.254,7.548666667,0.647706897,2.021833333,0.675666667,6.808666667,2.955333333
12/16/18 10:00,4.833333333,7.646166667,0.712248588,2.114082408,0.72395977,7.014166667,3.021833333
12/16/18 11:00,4.0285,5.531666667,0.734685954,1.936833333,4.89569774,7.009333333,3.254833333
12/16/18 12:00,3.928833333,4.8085,0.690310734,2.066651861,1.307833333,7.013166667,1.021333333
12/16/18 13:00,3.956333333,4.868166667,0.658149077,2.980561855,0.638372881,6.994333333,0.685
12/16/18 14:00,4.1825,4.849666667,0.691666667,2.947630918,0.649997175,7.045,0.61
12/16/18 15:00,4.377333333,4.857333333,0.783705533,2.96947923,0.710166667,7.126333333,0.665333333
12/16/18 16:00,5.162166667,4.8455,0.723495765,1.43039548,0.680166667,6.162,0.718333333
12/16/18 17:00,5.3275,6.651333333,0.833833333,1.086330508,0.651872989,3.893,0.639833333
12/16/18 18:00,7.282666667,9.045666667,0.927659628,1.081644068,0.594166667,1.197166667,0.652
12/16/18 19:00,7.318666667,9.12,0.961443503,1.108333333,0.7745,1.859333333,0.675
12/16/18 20:00,7.990666667,9.207666667,0.920610169,1.230668128,0.689062049,2.520833333,0.671666667
12/16/18 21:00,6.922833333,9.053666667,0.883568966,1.152995032,0.618666667,2.656166667,0.629833333
12/16/18 22:00,6.983166667,9.081666667,0.922282486,1.143901033,0.664,2.151333333,0.651
12/16/18 23:00,6.8375,8.181166667,0.904166667,1.057076271,0.675666667,0.706666667,0.483333333
12/17/18 0:00,6.848,7.8685,0.964275862,1.120610169,0.6945,0.746833333,0.413166667
12/17/18 1:00,6.57,7.777666667,0.859742938,1.162666667,0.6495,0.734666667,0.416333333
12/17/18 2:00,6.299833333,7.6505,0.959714494,1.106742548,0.697,0.776833333,0.428833333
12/17/18 3:00,6.299,7.605666667,0.907333333,1.068689266,0.722539548,0.767166667,0.4735
12/17/18 4:00,6.204333333,7.2355,0.9565,1.081638418,0.670166667,0.839666667,0.701333333
12/17/18 5:00,4.926666667,7.883,0.849666667,3.101,0.6425,1.593333333,1.745166667
12/17/18 6:00,3.5775,10.05333333,7.651747029,9.411606171,8.279926554,6.1095,9.527833333
12/17/18 7:00,3.115666667,29.3935,31.05266667,28.16664124,27.56791243,38.40883333,33.774
12/17/18 8:00,3.095,76.266,100.4528362,97.09795461,99.13489762,93.10466667,110.7885
12/17/18 9:00,3.253833333,79.96433333,84.01133333,80.89542655,83.38037366,81.04566667,107.4396667
12/17/18 10:00,3.290166667,80.24116667,80.068,79.04206994,77.95733333,75.18166667,102.2391667
12/17/18 11:00,3.266666667,77.09966667,52.84314972,65.79830226,68.12999377,60.673,75.18316667
12/17/18 12:00,3.2645,70.95233333,18.23234067,14.0712932,16.89056215,21.4615,14.5285
12/17/18 13:00,3.331166667,70.32432768,95.15449604,87.73014943,89.9879661,90.77216667,108.1993333
12/17/18 14:00,3.3955,71.01823729,80.163,80.71033207,79.31141243,75.38866667,106.9085
12/17/18 15:00,3.385666667,72.2905,80.91828531,80.81249971,77.81351179,76.36366667,107.1593333
12/17/18 16:00,4.777166667,63.84083333,52.05646902,52.92810781,44.55468527,45.1695,92.83883333
12/17/18 17:00,9.608166667,15.414,12.955,13.68846068,17.58580157,15.30766667,14.03216667
12/17/18 18:00,12.22916667,13.92883333,11.19297471,11.51083333,15.50266667,10.669,13.374
12/17/18 19:00,12.533,12.315,10.54046045,11.13595899,12.42946893,8.383833333,13.2305
12/17/18 20:00,12.48116667,9.445666667,2.082723164,8.097680499,0.860194915,4.122666667,4.0955
12/17/18 21:00,11.1865,8.992666667,0.685533304,3.187,0.667,3.892333333,1.663333333
12/17/18 22:00,11.09083333,8.829166667,0.719356322,1.317897777,0.745923729,3.260333333,0.4755
12/17/18 23:00,8.8,8.0355,0.789019774,1.280957627,0.773723061,0.765,0.4285
12/18/18 0:00,8.917333333,7.622166667,0.770848933,1.253005747,0.619833333,0.717166667,0.457
12/18/18 1:00,9.0355,7.695333333,0.693918761,1.222827586,0.808446328,0.771666667,0.5115
12/18/18 2:00,8.914833333,7.842166667,0.746333333,1.32899435,0.780833333,0.785,0.443666667
12/18/18 3:00,8.854833333,7.194166667,0.71259322,1.260670681,0.638833333,0.796166667,0.446833333
12/18/18 4:00,9.4935,7.176666667,0.729803721,1.256404442,0.741333333,0.831333333,0.744333333
